stop_year,stop_month,stop_date,stop_hour,driver_gender,drivers_age_bucket,drivers_race,stop_duration,is_arrested,drugs_related_stop,violations_raw,search_score,stop_outcome
2008,07,04,0,M,6.0,White,0-15 Min,False,True,Other Traffic Violation,8,Citation
2011,09,16,17,M,14.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2009,01,26,6,M,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,02,19,23,F,4.0,White,0-15 Min,False,True,Other Traffic Violation,8,Citation
2009,03,06,8,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,07,21,8,F,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,07,24,20,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,12,29,8,F,7.0,Black,0-15 Min,False,False,Speeding,1,Citation
2007,08,27,11,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,05,28,14,M,6.0,White,30+ Min,False,False,Speeding,1,Citation
2013,01,01,15,M,4.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2005,12,06,11,F,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,03,25,18,M,4.0,White,0-15 Min,False,False,Call for Service,1,Citation
2012,03,04,22,M,8.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,06,04,13,M,6.0,White,16-30 Min,False,False,Speeding,1,Citation
2014,09,28,8,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,02,13,20,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,11,09,9,M,7.0,White,16-30 Min,False,False,Speeding,1,Citation
2007,03,11,9,F,3.0,White,0-15 Min,False,False,Speeding,1,Citation
2010,09,28,6,M,7.0,Black,16-30 Min,False,False,Other Traffic Violation,1,Citation
2007,11,18,3,F,7.0,Black,0-15 Min,False,False,Speeding,1,Citation
2015,04,20,20,M,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2013,07,12,17,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,07,18,15,M,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,03,27,20,M,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,10,21,13,M,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2014,09,10,12,F,6.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2015,06,25,1,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,06,09,0,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,10,30,8,M,10.0,White,16-30 Min,False,True,Seatbelt Violation,8,Citation
2012,09,10,9,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,03,21,18,F,7.0,White,0-15 Min,False,False,Call for Service,1,Citation
2013,02,28,6,M,12.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2014,10,17,0,F,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2012,08,31,14,M,11.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2006,07,04,0,M,3.0,Black,0-15 Min,False,False,Violation of City/Town Ordinance,1,Citation
2015,09,05,9,F,4.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Citation
2011,07,20,9,M,6.0,White,30+ Min,False,False,Equipment/Inspection Violation,1,Citation
2006,11,08,10,F,11.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,02,13,10,M,6.0,White,0-15 Min,False,False,Registration Violation,1,Citation
2015,10,09,15,M,3.0,Hispanic,16-30 Min,False,False,Seatbelt Violation,1,Citation
2013,12,22,15,M,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,10,13,6,F,4.0,Black,0-15 Min,False,False,Speeding,1,Citation
2006,05,14,2,M,4.0,Black,0-15 Min,False,False,Speeding,1,Citation
2009,08,19,6,M,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,03,13,22,M,11.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,12,17,7,M,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2008,04,18,0,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,11,15,20,M,3.0,White,16-30 Min,False,False,Speeding,1,Citation
2006,09,23,10,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,12,27,16,M,8.0,White,16-30 Min,False,False,Speeding,1,Citation
2008,11,03,15,F,3.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,04,10,6,F,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,10,25,1,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,06,15,21,M,10.0,Black,0-15 Min,False,False,Special Detail/Directed Patrol,1,Citation
2013,06,21,1,M,4.0,Hispanic,16-30 Min,False,False,Other Traffic Violation,1,Citation
2006,10,18,23,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,07,22,7,F,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2010,02,17,18,M,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2011,06,08,7,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,07,06,17,F,5.0,White,0-15 Min,False,False,Seatbelt Violation,1,Citation
2006,04,26,7,M,4.0,White,16-30 Min,False,False,Speeding,1,Citation
2009,12,14,10,M,7.0,Black,0-15 Min,False,False,Speeding,1,Citation
2010,07,17,3,M,5.0,White,16-30 Min,False,False,Speeding,8,Citation
2008,01,17,7,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,03,22,18,M,4.0,Hispanic,0-15 Min,False,False,Seatbelt Violation,1,Citation
2013,08,17,10,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2010,02,03,9,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,07,24,16,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,01,16,10,M,5.0,Asian,0-15 Min,False,False,Speeding,1,Citation
2008,07,02,19,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2014,07,01,20,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,01,16,10,M,9.0,Black,0-15 Min,False,False,Speeding,1,Citation
2014,11,30,2,M,4.0,Black,16-30 Min,False,False,Equipment/Inspection Violation,1,Citation
2015,03,08,9,M,7.0,Hispanic,0-15 Min,False,False,Seatbelt Violation,1,Citation
2009,03,20,2,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2006,01,24,8,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,02,04,13,M,4.0,Black,0-15 Min,False,False,Registration Violation,1,Citation
2006,01,21,3,M,11.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,09,24,22,M,8.0,White,16-30 Min,False,False,Speeding,1,Citation
2011,02,27,0,M,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2006,04,21,2,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,04,26,4,M,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2010,06,06,1,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,12,11,16,F,8.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Citation
2012,03,09,21,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,12,16,7,M,5.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2012,04,04,11,M,9.0,White,16-30 Min,False,False,Special Detail/Directed Patrol,1,Citation
2008,06,24,17,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,05,17,13,M,14.0,White,16-30 Min,False,False,Speeding,1,Citation
2007,01,06,14,F,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,01,22,13,M,5.0,White,16-30 Min,False,False,Registration Violation,1,Citation
2009,02,18,0,F,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,09,18,7,M,9.0,White,0-15 Min,False,False,Special Detail/Directed Patrol,1,Citation
2015,12,08,8,M,5.0,White,0-15 Min,False,False,Call for Service,1,Citation
2007,09,07,20,M,3.0,White,16-30 Min,False,False,Other Traffic Violation,1,Citation
2012,01,26,2,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2007,08,23,11,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,03,24,12,F,11.0,Black,0-15 Min,False,False,Registration Violation,1,Citation
2013,09,08,11,M,5.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2009,09,21,12,M,9.0,White,16-30 Min,False,False,Other Traffic Violation,1,Citation
2008,12,15,2,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,03,26,15,F,7.0,White,16-30 Min,False,False,Speeding,1,Citation
2015,02,21,16,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,06,16,20,M,8.0,Black,16-30 Min,False,False,Special Detail/Directed Patrol,1,Citation
2011,04,16,12,M,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2006,01,18,17,M,12.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,12,12,11,F,7.0,White,16-30 Min,False,False,Speeding,1,Citation
2015,01,01,16,F,8.0,White,0-15 Min,False,False,Registration Violation,1,Citation
2006,04,27,17,F,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2005,11,02,18,M,8.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,09,08,15,M,5.0,White,0-15 Min,False,False,Registration Violation,1,Citation
2010,10,15,8,F,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,08,10,18,M,4.0,White,16-30 Min,False,False,Other Traffic Violation,1,Citation
2010,12,08,10,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,02,07,14,M,5.0,White,30+ Min,False,False,Call for Service,1,Citation
2009,04,17,9,M,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,08,22,17,F,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2008,05,29,11,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,03,09,22,M,5.0,White,16-30 Min,False,False,Equipment/Inspection Violation,1,Citation
2009,10,23,2,M,3.0,White,16-30 Min,False,False,Other Traffic Violation,2,Citation
2006,07,26,8,M,10.0,Black,0-15 Min,False,False,Speeding,1,Citation
2014,07,09,15,M,6.0,Black,0-15 Min,False,False,Call for Service,1,Citation
2013,01,19,14,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,02,26,2,M,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2015,09,15,1,M,4.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Citation
2015,04,01,17,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,12,07,23,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2006,03,14,13,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,01,07,13,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2009,07,25,6,M,8.0,Asian,0-15 Min,False,False,Speeding,1,Citation
2006,09,01,9,F,4.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2008,05,26,14,F,7.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2009,04,01,6,M,8.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,05,24,19,M,5.0,Hispanic,16-30 Min,False,False,Speeding,8,Citation
2008,07,14,12,M,12.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2012,12,09,19,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,07,24,6,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2006,01,22,10,F,3.0,Black,0-15 Min,False,False,Speeding,1,Citation
2006,05,08,7,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,08,15,20,M,8.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2008,11,09,1,F,3.0,Black,0-15 Min,False,False,Speeding,1,Citation
2007,10,01,13,F,4.0,White,16-30 Min,False,False,Speeding,1,Citation
2015,09,27,9,F,11.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Citation
2011,07,17,1,M,5.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2008,06,13,1,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,07,22,1,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,06,15,17,M,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,04,04,2,M,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2010,12,08,6,M,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,08,18,10,M,6.0,White,0-15 Min,False,False,Seatbelt Violation,1,Citation
2007,05,04,22,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,05,06,23,M,6.0,White,30+ Min,False,False,Seatbelt Violation,1,Citation
2011,10,18,6,M,7.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2007,05,27,10,M,12.0,White,16-30 Min,False,False,Speeding,1,Citation
2010,01,20,19,M,7.0,White,16-30 Min,False,False,Speeding,1,Citation
2009,12,04,10,F,9.0,White,16-30 Min,False,False,Speeding,1,Citation
2007,11,21,23,M,4.0,White,0-15 Min,False,False,Speeding,8,Citation
2011,03,29,11,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,07,21,9,M,5.0,Black,0-15 Min,False,False,Speeding,1,Citation
2015,02,26,15,M,5.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2013,05,29,16,M,5.0,White,16-30 Min,False,False,Seatbelt Violation,1,Citation
2007,09,09,23,M,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,01,18,10,F,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,08,23,17,F,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,03,15,7,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,02,09,10,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2008,06,13,6,M,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,03,15,8,M,11.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2008,04,06,16,M,5.0,White,16-30 Min,False,False,Speeding,1,Citation
2010,09,02,8,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,07,18,8,M,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2012,03,12,6,M,12.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2011,08,25,22,F,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2013,07,30,0,M,8.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2013,12,28,17,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2012,10,23,16,M,5.0,Black,0-15 Min,False,False,Speeding,1,Citation
2013,01,07,13,M,7.0,Black,0-15 Min,False,False,Speeding,1,Citation
2015,08,06,9,M,5.0,Black,0-15 Min,False,False,Speeding,1,Citation
2011,12,08,7,M,8.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2009,02,12,17,M,9.0,White,16-30 Min,False,False,Speeding,1,Citation
2006,12,17,10,F,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,10,05,7,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,06,25,0,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,02,13,10,M,12.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,04,08,15,M,6.0,White,16-30 Min,False,False,Special Detail/Directed Patrol,1,Citation
2014,06,21,8,M,9.0,White,0-15 Min,False,False,Seatbelt Violation,1,Citation
2011,01,10,8,M,12.0,Black,0-15 Min,False,False,Special Detail/Directed Patrol,1,Citation
2007,04,05,14,M,8.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,01,15,15,M,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,11,27,11,M,4.0,Black,0-15 Min,False,False,Registration Violation,1,Citation
2012,01,07,12,M,4.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Citation
2006,08,07,22,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,01,23,22,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2015,06,16,8,M,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2008,05,08,14,F,4.0,White,16-30 Min,False,False,Speeding,1,Citation
2015,12,19,10,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,01,15,9,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2005,11,20,18,M,3.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2008,01,13,0,M,9.0,Asian,0-15 Min,False,False,Speeding,1,Citation
2010,12,07,12,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,10,07,11,M,8.0,Hispanic,16-30 Min,False,False,Other Traffic Violation,16,Citation
2006,01,16,1,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,05,14,20,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,06,25,11,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2014,12,04,9,F,8.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,09,25,9,M,7.0,Black,0-15 Min,False,False,Speeding,1,Citation
2008,04,11,3,F,3.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,06,11,14,M,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2014,12,02,23,F,10.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2006,01,09,10,F,3.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2011,04,23,9,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,03,29,6,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,01,23,8,M,7.0,Black,16-30 Min,False,False,Speeding,16,Citation
2005,12,10,10,F,10.0,White,16-30 Min,False,False,Speeding,1,Citation
2013,08,04,8,M,3.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,07,29,19,M,4.0,Other,30+ Min,False,True,Seatbelt Violation,8,Citation
2013,02,04,13,M,9.0,Asian,16-30 Min,False,False,Speeding,1,Citation
2007,10,03,6,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2010,09,01,0,M,3.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,09,29,2,M,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2007,07,25,1,M,7.0,Black,0-15 Min,False,False,Speeding,1,Citation
2009,02,20,11,M,13.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,03,04,14,F,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2014,11,29,22,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,10,16,23,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,10,20,19,M,8.0,Black,0-15 Min,False,False,Special Detail/Directed Patrol,1,Citation
2013,02,14,12,M,3.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2008,01,05,8,F,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,01,12,23,M,4.0,Asian,0-15 Min,False,False,Registration Violation,1,Citation
2009,03,20,13,F,4.0,Black,0-15 Min,False,False,Speeding,1,Citation
2013,10,23,23,M,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,12,26,23,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,09,03,10,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,07,26,10,M,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,10,24,11,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,09,13,10,M,3.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2010,11,16,16,F,9.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,01,06,17,M,6.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2012,08,06,19,F,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,08,09,18,M,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,08,06,8,M,11.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2006,02,23,15,M,7.0,White,16-30 Min,False,False,Other Traffic Violation,1,Citation
2011,04,22,7,M,6.0,Asian,16-30 Min,False,False,Speeding,1,Citation
2013,01,14,1,M,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2012,05,28,13,F,4.0,White,0-15 Min,False,False,Other Traffic Violation,1,Citation
2008,06,23,1,M,4.0,White,16-30 Min,False,False,Other Traffic Violation,1,Citation
2006,11,03,20,F,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2013,02,23,9,M,8.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Citation
2009,03,25,4,M,6.0,Black,0-15 Min,False,False,Special Detail/Directed Patrol,1,Citation
2011,04,23,8,F,5.0,White,16-30 Min,False,False,Speeding,1,Citation
2008,08,27,6,M,10.0,Black,0-15 Min,False,False,Special Detail/Directed Patrol,1,Citation
2008,09,09,10,F,4.0,White,16-30 Min,False,False,Speeding,1,Citation
2014,10,20,15,M,10.0,White,0-15 Min,False,False,Seatbelt Violation,1,Citation
2014,05,03,19,M,5.0,White,0-15 Min,False,True,Other Traffic Violation,8,Citation
2013,01,01,17,F,6.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Citation
2010,10,10,21,F,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,04,29,0,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,06,27,22,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,10,20,3,M,4.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Citation
2006,01,20,15,M,6.0,White,0-15 Min,False,False,Speeding,1,Citation
2008,05,19,7,F,8.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,05,04,9,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,07,08,17,F,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,03,17,21,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2014,02,23,9,M,12.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,06,20,0,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,08,13,2,M,4.0,White,16-30 Min,False,False,Speeding,1,Citation
2009,09,16,13,M,9.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Citation
2006,04,24,23,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2005,11,03,10,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2007,09,05,6,M,7.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,04,18,9,M,7.0,White,16-30 Min,False,False,Speeding,1,Citation
2007,05,17,2,M,8.0,White,0-15 Min,False,False,Speeding,1,Citation
2012,05,25,0,M,5.0,White,16-30 Min,False,False,Registration Violation,1,Citation
2014,09,12,7,F,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2006,12,15,9,M,5.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,04,02,6,F,5.0,Asian,0-15 Min,False,False,Speeding,1,Citation
2007,10,06,0,F,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Citation
2011,09,29,16,M,4.0,White,0-15 Min,False,False,Speeding,1,Citation
2009,07,21,6,M,10.0,White,0-15 Min,False,False,Speeding,1,Citation
2011,10,15,9,F,12.0,White,0-15 Min,False,False,Speeding,1,Citation
